platform,country_code,region,language,category,hashtag,title_keywords,author_handle,sound_type,music_track,week_of_year,duration_sec,views,likes,comments,shares,saves,device_type,upload_hour,genre,trend_duration_days,trend_type,engagement_velocity,dislikes,comment_ratio,share_rate,save_rate,like_dislike_ratio,publish_dayofweek,publish_period,event_season,tags,creator_avg_views,creator_tier,season,publish_date_approx,year_month,title,title_length,has_emoji,avg_watch_time_sec,completion_rate,device_brand,traffic_source,is_weekend,engagement_total,like_rate,dislike_rate,engagement_per_1k,country_name,publish_month,publish_month_name,publish_day,publish_year
Tiktok,RU,Europe,ru,Art,#StreetFood,Is Koshari worth the hype?,InsideLabs,original,Paint stroke ASMR,29,17,52658,3881,286,276,438,iOS,18,Food,4,Short,13164.5,148,0.005431,0.005241,0.008318,26.04698,Sunday,Evening,Regular,"recipe, fast, street food",84030.9,Mid,Spring,2025-07-20,2025-07,Street Sushi Taste Test 🧠,25,1,10.6,0.624,Vivo,ForYou,1,4881,0.073702,0.002811,92.692,Russian Federation,7,July,20,2025
Tiktok,ES,Europe,es,Sports,#HiddenGems,24 Hours in Dubai,LifeOfDiego,original,Adrenaline synth,29,17,49906,3076,454,206,282,Android,20,Travel,21,Medium,2376.48,114,0.009097,0.004128,0.005651,26.747826,Thursday,Evening,Regular,"travel, food tour, hidden gems",84155.1,Mid,Fall,2025-07-17,2025-07,Hidden Gems of Cairo,20,0,11.4,0.671,Huawei,ForYou,0,4018,0.061636,0.002284,80.511,Spain,7,July,17,2025
Tiktok,ES,Europe,es,Gaming,#Travel,24 Hours in Dubai,NextStudio,original,Trap beat,29,39,299529,18543,2429,1685,1192,iOS,15,Travel,19,Medium,15764.68,460,0.008109,0.005625,0.00398,40.223427,Monday,Afternoon,Regular,"food tour, travel, hidden gems",99200.2,Mid,Spring,2025-07-14,2025-07,Street Food Tour — Cairo 🍔,26,1,30.0,0.769,iPhone,ForYou,0,23849,0.061907,0.001536,79.622,Spain,7,July,14,2025
Tiktok,CA,North America,en,Food,#StreetFood,I tried making Kunafa,LucasShorts,original,Kitchen groove,29,21,187644,9209,1190,838,591,iOS,17,Food,25,Evergreen,7505.76,328,0.006342,0.004466,0.00315,27.990881,Wednesday,Evening,HolidaySeason,"food, kitchen, street food, recipe, fast",87499.9,Mid,Winter,2025-07-16,2025-07,Street Koshari Taste Test 🍔,27,1,16.4,0.781,iPhone,ForYou,0,11828,0.049077,0.001748,63.034,Canada,7,July,16,2025
Tiktok,PH,Asia,tl,Art,#FYP,Hidden Gems of Cairo,DrEmily,trending,Paint stroke ASMR,29,16,120361,7624,912,686,485,Android,14,Travel,14,Medium,8597.21,321,0.007577,0.0057,0.00403,23.677019,Saturday,Afternoon,SummerBreak,"vlog, guide, food tour",72836.1,Mid,Summer,2025-07-19,2025-07,Hidden Gems of Paris,20,0,11.1,0.694,Xiaomi,ForYou,1,9707,0.063343,0.002667,80.649,Philippines,7,July,19,2025
Youtube,KE,Africa,sw,Art,#Travel,24 Hours in Seoul,LinaOfficial,trending,Paint stroke ASMR,29,49,11862,306,32,26,44,Android,2,Travel,3,Short,3954.0,33,0.002698,0.002192,0.003709,9.0,Friday,Night,SummerBreak,"vlog, food tour, travel",93663.5,Mid,Summer,2025-07-18,2025-07,Hidden Gems of Cairo 💪,22,1,26.3,0.537,iPhone,Suggested,1,408,0.025797,0.002782,34.396,Kenya,7,July,18,2025
Youtube,KE,Africa,sw,Sports,#Travel,Hidden Gems of London,MusicBySofia,licensed,Adrenaline synth,29,71,61896,2801,247,205,171,Web,20,Travel,11,Medium,5626.91,99,0.003991,0.003312,0.002763,28.01,Wednesday,Evening,SummerBreak,"food tour, hidden gems, travel",79636.0,Mid,Summer,2025-07-16,2025-07,24 Hours in Cairo,17,0,29.6,0.417,Desktop,Suggested,0,3424,0.045253,0.001599,55.319,Kenya,7,July,16,2025
Youtube,MA,Africa,ar,DIY,#StreetFood,I tried making Kunafa,StreetMedia,trending,Toolbox clack,29,52,161179,5557,794,704,371,Android,7,Food,42,Evergreen,3837.6,769,0.004926,0.004368,0.002302,7.216883,Saturday,Morning,SummerBreak,"fast, kitchen, street food, recipe, food",90954.4,Mid,Summer,2025-07-19,2025-07,I tried making Sushi 🏖️,23,1,22.5,0.433,iPhone,Suggested,1,7426,0.034477,0.004771,46.073,Morocco,7,July,19,2025
Youtube,BR,South America,pt,Music,#FYP,Street Food Tour in Dubai,DrDiego,trending,Indie beat,29,38,136923,4424,461,354,333,Android,2,Travel,58,Evergreen,2360.74,152,0.003367,0.002585,0.002432,28.915033,Tuesday,Night,SummerBreak,"food tour, hidden gems, vlog, guide, travel",69452.6,Mid,Summer,2025-07-15,2025-07,Street Food Tour — New York,27,0,24.9,0.655,Pixel,Home,0,5572,0.03231,0.00111,40.694,Brazil,7,July,15,2025
Youtube,KR,Asia,ko,Pets,#Wanderlust,Hidden Gems of Paris,InsideLabs,licensed,Cute whistle,29,11,32487,1329,83,148,82,iOS,22,Travel,6,Short,5414.5,156,0.002555,0.004556,0.002524,8.464968,Wednesday,Evening,BackToSchool,"hidden gems, vlog, food tour, guide, travel",84030.9,Mid,Fall,2025-07-16,2025-07,Street Food Tour — Dubai 🎵,26,1,6.7,0.609,Oppo,External,0,1642,0.040909,0.004802,50.543,"Korea, Republic of",7,July,16,2025
Youtube,SA,Asia,ar,Fashion,#FYP,Is Koshari worth the hype?,SofiaYT,licensed,Aesthetic synth,29,44,23668,1028,125,127,118,iOS,12,Food,7,Short,3381.14,151,0.005281,0.005366,0.004986,6.763158,Tuesday,Afternoon,Regular,"fast, street food, kitchen",92655.5,Mid,Spring,2025-07-15,2025-07,I tried making Kunafa,21,0,19.6,0.445,iPhone,Home,0,1398,0.043434,0.00638,59.067,Saudi Arabia,7,July,15,2025
Youtube,MX,North America,es,Lifestyle,#FYP,Is Croissant worth the hype?,StreetStudio,original,Chill guitar,29,41,411587,13096,1293,950,3319,Android,8,Food,6,Short,68597.83,1498,0.003141,0.002308,0.008064,8.736491,Monday,Morning,Regular,"kitchen, food, recipe, street food",88159.6,Mid,Fall,2025-07-14,2025-07,I tried making Tacos 🔥,22,1,19.8,0.483,Xiaomi,Suggested,0,18658,0.031818,0.00364,45.332,Mexico,7,July,14,2025
Youtube,MA,Africa,ar,Gaming,#Wanderlust,Hidden Gems of Seoul,LinaVlogs,licensed,Trap beat,29,41,115966,5421,485,679,1041,Android,18,Travel,7,Short,16566.57,576,0.004182,0.005855,0.008977,9.395147,Friday,Evening,Regular,"food tour, hidden gems, guide, vlog, travel",114010.2,Mid,Fall,2025-07-18,2025-07,Street Food Tour — Istanbul,27,0,20.2,0.493,Samsung,Suggested,1,7626,0.046746,0.004967,65.761,Morocco,7,July,18,2025
Tiktok,AR,South America,es,DIY,#StreetFood,I tried making Ramen,VividStudio,licensed,Woodshop groove,29,40,66640,5325,812,472,937,iOS,7,Food,5,Short,13328.0,93,0.012185,0.007083,0.014061,56.648936,Friday,Morning,Regular,"fast, street food, food, kitchen",88276.0,Mid,Spring,2025-07-18,2025-07,Street Ramen Taste Test,23,0,22.7,0.568,Pixel,ForYou,1,7546,0.079907,0.001396,113.235,Argentina,7,July,18,2025
Tiktok,ZA,Africa,en,Pets,#StreetFood,I tried making Croissant,AliChannel,trending,Bark hop,29,22,32281,1820,149,182,113,iOS,20,Food,18,Medium,1793.39,71,0.004616,0.005638,0.003501,25.277778,Saturday,Evening,Regular,"food, recipe, fast, kitchen",111539.1,Mid,Spring,2025-07-19,2025-07,5-Minute Ramen 📱,16,1,12.2,0.555,Samsung,ForYou,1,2264,0.05638,0.002199,70.134,South Africa,7,July,19,2025
Tiktok,CN,Asia,zh,Automotive,#StreetFood,I tried making Croissant,MrOmar,trending,Turbo whoosh,29,24,79510,4340,428,344,358,Android,22,Food,6,Short,13251.67,61,0.005383,0.004326,0.004503,70.0,Saturday,Evening,Regular,"food, street food, kitchen, recipe, fast",127501.8,Mid,Winter,2025-07-19,2025-07,I tried making Croissant,24,0,19.6,0.817,iPhone,ForYou,1,5470,0.054584,0.000767,68.796,China,7,July,19,2025
Tiktok,SE,Europe,sv,Food,#FYP,24 Hours in Paris,StudyWithSara,trending,Sizzle ASMR,29,22,22449,915,96,97,58,iOS,16,Travel,7,Short,3207.0,12,0.004276,0.004321,0.002584,70.384615,Sunday,Afternoon,Regular,"food tour, guide, hidden gems, travel",94172.9,Mid,Winter,2025-07-20,2025-07,Street Food Tour — Cairo 🏖️,27,1,15.4,0.7,Huawei,ForYou,1,1166,0.040759,0.000535,51.94,Sweden,7,July,20,2025
Tiktok,KR,Asia,ko,Beauty,#Travel,24 Hours in Dubai,AmrYT,licensed,LoFi makeup beat,29,39,30069,1523,169,155,268,Android,19,Travel,7,Short,4295.57,32,0.00562,0.005155,0.008913,46.151515,Friday,Evening,SummerBreak,"food tour, hidden gems, travel",105983.5,Mid,Summer,2025-07-18,2025-07,Hidden Gems of Seoul ✨,22,1,19.8,0.508,Vivo,Following,1,2115,0.05065,0.001064,70.338,"Korea, Republic of",7,July,18,2025
Tiktok,BR,South America,pt,Music,#FYP,Is Ramen worth the hype?,FatmaTV,trending,K-pop hook,29,16,139716,8532,653,645,1403,Android,20,Food,8,Medium,17464.5,59,0.004674,0.004617,0.010042,142.2,Friday,Evening,Regular,"fast, street food, recipe, food",94740.9,Mid,Spring,2025-07-18,2025-07,I tried making Sushi 🎮,22,1,10.6,0.662,Samsung,ForYou,1,11233,0.061067,0.000422,80.399,Brazil,7,July,18,2025
Tiktok,AR,South America,es,Food,#FYP,Street Food Tour in Cairo,LifeOfOlivia,original,Kitchen groove,29,11,356992,16195,2320,1597,3012,Android,18,Travel,20,Medium,17849.6,226,0.006499,0.004473,0.008437,71.343612,Friday,Evening,BackToSchool,"food tour, hidden gems, travel, guide",97042.8,Mid,Fall,2025-07-18,2025-07,24 Hours in New York 🧠,22,1,8.8,0.8,Huawei,ForYou,1,23124,0.045365,0.000633,64.775,Argentina,7,July,18,2025
Tiktok,AR,South America,es,Fashion,#Travel,Street Food Tour in Istanbul,InsideHub,trending,Aesthetic synth,29,29,120492,8307,1088,700,642,Android,11,Travel,15,Medium,8032.8,134,0.00903,0.00581,0.005328,61.533333,Saturday,Morning,HolidaySeason,"guide, hidden gems, travel, food tour, vlog",97125.1,Mid,Winter,2025-07-19,2025-07,Street Food Tour — Paris ✨,26,1,18.4,0.634,iPhone,ForYou,1,10737,0.068942,0.001112,89.11,Argentina,7,July,19,2025
Tiktok,GB,Europe,en,Art,#Foodie,I tried making Koshari,MissYuki,trending,Gallery pad,29,28,16706,1321,128,126,176,Android,21,Food,7,Short,2386.57,61,0.007662,0.007542,0.010535,21.306452,Friday,Evening,Regular,"kitchen, food, fast, street food, recipe",149855.5,Mid,Winter,2025-07-18,2025-07,5-Minute Ramen,14,0,20.5,0.732,iPhone,Following,1,1751,0.079073,0.003651,104.813,United Kingdom,7,July,18,2025
Tiktok,PH,Asia,tl,Comedy,#StreetFood,I tried making Kunafa,NoahPro,original,Clap beat,29,26,63492,3041,300,246,355,Android,18,Food,13,Medium,4884.0,46,0.004725,0.003875,0.005591,64.702128,Wednesday,Evening,Regular,"fast, street food, recipe, kitchen, food",98122.4,Mid,Spring,2025-07-16,2025-07,I tried making Koshari ✨,24,1,13.4,0.515,Samsung,ForYou,0,3942,0.047896,0.000725,62.087,Philippines,7,July,16,2025
Tiktok,AR,South America,es,Music,#Wanderlust,Street Food Tour in Cairo,InsideVision,trending,Latin vibe,29,22,221513,15694,1619,1766,2966,iOS,11,Travel,43,Evergreen,5151.47,366,0.007309,0.007972,0.01339,42.762943,Sunday,Morning,SummerBreak,"food tour, guide, vlog, travel, hidden gems",96533.9,Mid,Summer,2025-07-20,2025-07,24 Hours in Cairo 🎯,19,1,15.7,0.714,Huawei,Following,1,22045,0.070849,0.001652,99.52,Argentina,7,July,20,2025
Tiktok,MX,North America,es,Education,#FYP,5-Minute Kunafa,TechieJames,original,Chalkboard beat,29,20,164467,10082,1354,1197,664,iOS,19,Food,17,Medium,9674.53,77,0.008233,0.007278,0.004037,129.25641,Friday,Evening,Regular,"street food, fast, kitchen",102923.2,Mid,Spring,2025-07-18,2025-07,5-Minute Koshari ✨,18,1,13.7,0.685,Huawei,ForYou,1,13297,0.061301,0.000468,80.849,Mexico,7,July,18,2025
Tiktok,GB,Europe,en,Sports,#StreetFood,5-Minute Tacos,DrOlivia,licensed,Drumline,29,28,84966,5577,550,497,348,Android,23,Food,8,Medium,10620.75,47,0.006473,0.005849,0.004096,116.1875,Saturday,Night,Regular,"fast, kitchen, recipe",92393.3,Mid,Winter,2025-07-19,2025-07,5-Minute Sushi,14,0,14.2,0.507,iPhone,ForYou,1,6972,0.065638,0.000553,82.056,United Kingdom,7,July,19,2025
Tiktok,GB,Europe,en,Travel,#Recipe,I tried making Ramen,TrueMedia,trending,Waves & bells,29,42,36649,1742,180,195,111,Web,15,Food,20,Medium,1832.45,59,0.004911,0.005321,0.003029,29.033333,Saturday,Afternoon,SummerBreak,"recipe, street food, fast, kitchen",97756.8,Mid,Summer,2025-07-19,2025-07,5-Minute Sushi,14,0,31.8,0.757,Desktop,ForYou,1,2228,0.047532,0.00161,60.793,United Kingdom,7,July,19,2025
Tiktok,JP,Asia,ja,Education,#FYP,5-Minute Sushi,GamingWithYuki,licensed,Calm piano,29,33,34384,1804,206,153,113,Android,18,Food,12,Medium,2865.33,66,0.005991,0.00445,0.003286,26.925373,Tuesday,Evening,Regular,"fast, street food, food, kitchen",108833.3,Mid,Spring,2025-07-15,2025-07,I tried making Kunafa 🍔,23,1,19.7,0.597,Samsung,ForYou,0,2276,0.052466,0.001919,66.194,Japan,7,July,15,2025
Tiktok,RU,Europe,ru,Art,#FYP,Is Tacos worth the hype?,YukiChannel,original,Indie brush,29,31,189297,12214,1005,1037,1454,iOS,18,Food,6,Short,31549.5,475,0.005309,0.005478,0.007681,25.659664,Wednesday,Evening,SummerBreak,"food, street food, recipe",92439.5,Mid,Summer,2025-07-16,2025-07,I tried making Sushi ✨,22,1,23.9,0.771,Pixel,ForYou,0,15710,0.064523,0.002509,82.991,Russian Federation,7,July,16,2025
Tiktok,JP,Asia,ja,Comedy,#Travel,24 Hours in Istanbul,StudyWithLiam,trending,Whistle loop,29,28,29441,1320,155,92,82,Android,17,Travel,12,Medium,2453.42,25,0.005265,0.003125,0.002785,50.769231,Sunday,Evening,Regular,"hidden gems, travel, guide, food tour, vlog",78162.1,Mid,Spring,2025-07-20,2025-07,Hidden Gems of Istanbul 🔥,25,1,18.4,0.657,Samsung,Search,1,1649,0.044835,0.000849,56.01,Japan,7,July,20,2025
Tiktok,NL,Europe,nl,Gaming,#FYP,5-Minute Tacos,DrEmily,original,Boss fight theme,29,37,138263,18413,3003,1877,2384,Android,20,Food,3,Short,46087.67,711,0.021719,0.013576,0.017243,25.860955,Friday,Evening,Regular,"food, recipe, kitchen, fast, street food",72836.1,Mid,Spring,2025-07-18,2025-07,5-Minute Tacos 🎵,16,1,23.8,0.643,Xiaomi,External,1,25677,0.133174,0.005142,185.711,Netherlands,7,July,18,2025
Tiktok,MA,Africa,ar,Art,#Foodie,Is Tacos worth the hype?,TrueMedia,trending,Indie brush,29,35,209327,17140,1944,1389,3484,Android,19,Food,10,Medium,20932.7,669,0.009287,0.006636,0.016644,25.58209,Saturday,Evening,Regular,"recipe, kitchen, fast, food",97756.8,Mid,Spring,2025-07-19,2025-07,Street Sushi Taste Test 🧠,25,1,23.7,0.677,Xiaomi,ForYou,1,23957,0.081881,0.003196,114.448,Morocco,7,July,19,2025
Tiktok,IT,Europe,it,Sports,#Travel,Street Food Tour in Seoul,FitnessWithLina,trending,Stadium chant,29,23,33885,1520,114,156,94,Web,22,Travel,20,Medium,1694.25,39,0.003364,0.004604,0.002774,38.0,Friday,Evening,Regular,"guide, food tour, travel",87354.2,Mid,Fall,2025-07-18,2025-07,Hidden Gems of Istanbul,23,0,16.8,0.73,Desktop,ForYou,1,1884,0.044858,0.001151,55.6,Italy,7,July,18,2025
Youtube,MA,Africa,ar,Fitness,#Recipe,I tried making Sushi,CookingWithAli,licensed,Cardio loop,29,25,14140,366,38,37,79,Android,6,Food,60,Evergreen,235.67,53,0.002687,0.002617,0.005587,6.777778,Monday,Morning,Regular,"recipe, kitchen, street food, food, fast",132796.4,Mid,Fall,2025-07-14,2025-07,Street Kunafa Taste Test,24,0,18.6,0.744,iPhone,Suggested,0,520,0.025884,0.003748,36.775,Morocco,7,July,14,2025
Youtube,PL,Europe,pl,Science,#StreetFood,I tried making Ramen,LeilaTV,original,Lab beeps,29,22,373630,31755,3018,3643,5951,Android,17,Food,22,Evergreen,16983.18,2014,0.008078,0.00975,0.015928,15.759305,Friday,Evening,Regular,"recipe, fast, kitchen, street food, food",77534.9,Mid,Winter,2025-07-18,2025-07,Street Croissant Taste Test,27,0,14.1,0.641,Samsung,Home,1,44367,0.08499,0.00539,118.746,Poland,7,July,18,2025
Youtube,PH,Asia,tl,Tech,#HiddenGems,24 Hours in Istanbul,GuruAyaka,licensed,Futurist pad,29,25,29702,1149,168,134,76,Web,7,Travel,17,Medium,1747.18,158,0.005656,0.004511,0.002559,7.226415,Friday,Morning,Regular,"guide, travel, hidden gems, vlog, food tour",94166.9,Mid,Spring,2025-07-18,2025-07,Hidden Gems of London,21,0,16.1,0.644,Desktop,Home,1,1527,0.038684,0.00532,51.411,Philippines,7,July,18,2025
Youtube,CO,South America,es,Sports,#StreetFood,5-Minute Ramen,LifeOfNoor,licensed,Drumline,29,47,83238,3231,291,378,205,iOS,21,Food,32,Evergreen,2601.19,192,0.003496,0.004541,0.002463,16.740933,Tuesday,Evening,Regular,"fast, recipe, street food",120680.2,Mid,Fall,2025-07-15,2025-07,Street Kunafa Taste Test,24,0,19.4,0.413,iPhone,External,0,4105,0.038816,0.002307,49.316,Colombia,7,July,15,2025
Youtube,ID,Asia,id,Automotive,#FYP,I tried making Koshari,GamingWithLucas,trending,Highway synth,29,43,16886,655,97,50,115,Android,16,Food,3,Short,5628.67,58,0.005744,0.002961,0.00681,11.101695,Tuesday,Afternoon,Regular,"street food, kitchen, recipe",118638.2,Mid,Spring,2025-07-15,2025-07,Street Croissant Taste Test 🔥,29,1,32.1,0.747,Samsung,Suggested,0,917,0.03879,0.003435,54.305,Indonesia,7,July,15,2025
Youtube,AE,Asia,ar,Finance,#HiddenGems,Hidden Gems of Seoul,HassanVlogs,licensed,Clean corporate bed,29,57,67402,3912,326,514,737,iOS,21,Travel,10,Medium,6740.2,376,0.004837,0.007626,0.010934,10.376658,Friday,Evening,SummerBreak,"guide, vlog, food tour",77464.1,Mid,Summer,2025-07-18,2025-07,Street Food Tour — Seoul,24,0,27.3,0.479,Samsung,Suggested,1,5489,0.05804,0.005578,81.437,United Arab Emirates,7,July,18,2025
Youtube,FR,Europe,fr,Travel,#StreetFood,I tried making Kunafa,AhmedPro,licensed,City stroll,29,27,71712,2254,214,296,455,iOS,17,Food,4,Short,17928.0,156,0.002984,0.004128,0.006345,14.356688,Friday,Evening,Regular,"street food, recipe, food",110275.8,Mid,Fall,2025-07-18,2025-07,I tried making Tacos,20,0,14.5,0.537,iPhone,Search,1,3219,0.031431,0.002175,44.888,France,7,July,18,2025
Youtube,BR,South America,pt,News,#StreetFood,5-Minute Koshari,AmrShorts,trending,Neutral piano,29,23,34521,1414,143,179,107,iOS,16,Food,7,Short,4931.57,33,0.004142,0.005185,0.0031,41.588235,Monday,Afternoon,Regular,"fast, street food, food",114801.6,Mid,Fall,2025-07-14,2025-07,I tried making Koshari,22,0,11.4,0.496,Samsung,Suggested,0,1843,0.040961,0.000956,53.388,Brazil,7,July,14,2025
Youtube,ES,Europe,es,Pets,#Foodie,Is Ramen worth the hype?,TravelByFatma,original,Purr loop,29,38,18066,1073,156,85,97,iOS,18,Food,5,Short,3613.2,141,0.008635,0.004705,0.005369,7.556338,Thursday,Evening,Regular,"food, kitchen, fast, street food, recipe",75610.2,Mid,Winter,2025-07-17,2025-07,I tried making Koshari,22,0,22.4,0.589,Samsung,Suggested,0,1411,0.059393,0.007805,78.103,Spain,7,July,17,2025
Youtube,AE,Asia,ar,Comedy,#Foodie,I tried making Croissant,Noor,original,Goofy bass,29,44,235743,11355,1328,1051,722,Android,20,Food,4,Short,58935.75,1624,0.005633,0.004458,0.003063,6.987692,Tuesday,Evening,Regular,"fast, street food, food, recipe, kitchen",115352.0,Mid,Fall,2025-07-15,2025-07,I tried making Tacos 🏖️,23,1,33.0,0.75,Samsung,Home,0,14456,0.048167,0.006889,61.321,United Arab Emirates,7,July,15,2025
Youtube,AR,South America,es,Pets,#Foodie,I tried making Kunafa,MusicByJiwoo,licensed,Purr loop,29,50,29442,1427,201,115,200,iOS,7,Food,12,Medium,2453.5,205,0.006827,0.003906,0.006793,6.927184,Friday,Morning,Regular,"recipe, kitchen, food, fast",102688.1,Mid,Spring,2025-07-18,2025-07,I tried making Ramen,20,0,24.2,0.484,Huawei,Home,1,1943,0.048468,0.006963,65.994,Argentina,7,July,18,2025
Youtube,SE,Europe,sv,Automotive,#HiddenGems,24 Hours in New York,Lina,licensed,Engine rev,29,24,23634,985,143,99,64,iOS,15,Travel,5,Short,4726.8,25,0.006051,0.004189,0.002708,37.884615,Friday,Afternoon,SummerBreak,"travel, food tour, hidden gems, guide, vlog",92945.6,Mid,Summer,2025-07-18,2025-07,Hidden Gems of Tokyo,20,0,17.5,0.729,iPhone,External,1,1291,0.041677,0.001058,54.625,Sweden,7,July,18,2025
Youtube,EG,Africa,ar,Fashion,#FYP,5-Minute Ramen,NextHub,trending,Aesthetic synth,29,32,12651,540,64,63,35,iOS,11,Food,5,Short,2530.2,31,0.005059,0.00498,0.002767,16.875,Thursday,Morning,Regular,"kitchen, food, street food",102133.2,Mid,Fall,2025-07-17,2025-07,I tried making Kunafa,21,0,13.4,0.419,Samsung,External,0,702,0.042684,0.00245,55.49,Egypt,7,July,17,2025
Youtube,MA,Africa,ar,Comedy,#HiddenGems,24 Hours in Seoul,TechieAhmed,trending,Clap beat,29,90,124296,3331,407,428,269,Android,14,Travel,8,Medium,15537.0,309,0.003274,0.003443,0.002164,10.745161,Sunday,Afternoon,Regular,"food tour, hidden gems, guide, travel",108612.7,Mid,Winter,2025-07-20,2025-07,Street Food Tour — Seoul 😂,26,1,53.1,0.59,Samsung,Suggested,1,4435,0.026799,0.002486,35.681,Morocco,7,July,20,2025
Tiktok,CO,South America,es,Pets,#Wanderlust,Hidden Gems of Seoul,AvaVlogs,original,Bark hop,30,55,92015,7522,872,879,1025,iOS,20,Travel,16,Medium,5750.94,218,0.009477,0.009553,0.011139,34.347032,Saturday,Evening,SummerBreak,"vlog, travel, food tour",103877.5,Mid,Summer,2025-07-26,2025-07,Street Food Tour — Seoul 🎵,26,1,37.4,0.68,iPhone,Search,1,10298,0.081748,0.002369,111.917,Colombia,7,July,26,2025
Tiktok,AE,Asia,ar,DIY,#FYP,I tried making Sushi,HassanPro,trending,Tape measure click,30,33,22977,2069,292,200,134,Android,10,Food,19,Medium,1209.32,91,0.012708,0.008704,0.005832,22.48913,Sunday,Morning,Regular,"food, fast, recipe, kitchen",101280.2,Mid,Fall,2025-07-27,2025-07,5-Minute Koshari 🧠,18,1,18.3,0.555,Xiaomi,ForYou,1,2695,0.090047,0.00396,117.291,United Arab Emirates,7,July,27,2025
Tiktok,NG,Africa,en,Sports,#Travel,Hidden Gems of New York,InsideStudio,licensed,Drumline,30,23,45242,4158,296,517,576,Android,18,Travel,5,Short,9048.4,89,0.006543,0.011427,0.012732,46.2,Tuesday,Evening,SummerBreak,"food tour, guide, hidden gems, travel, vlog",99230.0,Mid,Summer,2025-07-22,2025-07,Hidden Gems of Istanbul,23,0,16.2,0.704,iPhone,ForYou,0,5547,0.091906,0.001967,122.607,Nigeria,7,July,22,2025
Tiktok,RU,Europe,ru,News,#Travel,24 Hours in Paris,NoahPro,trending,Ticker bed,30,20,51539,3089,279,381,506,iOS,15,Travel,13,Medium,3964.54,137,0.005413,0.007392,0.009818,22.384058,Friday,Afternoon,Regular,"travel, vlog, guide, hidden gems, food tour",98122.4,Mid,Spring,2025-07-25,2025-07,24 Hours in London 😂,20,1,14.9,0.745,Samsung,ForYou,1,4255,0.059935,0.002658,82.559,Russian Federation,7,July,25,2025
Tiktok,RU,Europe,ru,Art,#Foodie,Is Sushi worth the hype?,YoussefShorts,licensed,Indie brush,30,38,30537,1701,212,127,356,iOS,18,Food,14,Medium,2181.21,22,0.006942,0.004159,0.011658,73.956522,Wednesday,Evening,BackToSchool,"street food, food, recipe, kitchen, fast",121071.3,Mid,Fall,2025-07-23,2025-07,I tried making Koshari 😂,24,1,19.4,0.511,Xiaomi,Following,0,2396,0.055703,0.00072,78.462,Russian Federation,7,July,23,2025
Tiktok,CN,Asia,zh,Beauty,#Wanderlust,24 Hours in Istanbul,YukiTV,licensed,Ambient glow,30,18,166029,10934,1132,1000,1419,iOS,18,Travel,24,Evergreen,6917.88,378,0.006818,0.006023,0.008547,28.849604,Wednesday,Evening,Regular,"hidden gems, food tour, vlog, guide",92871.7,Mid,Spring,2025-07-23,2025-07,24 Hours in New York,20,0,12.2,0.678,iPhone,Following,0,14485,0.065856,0.002277,87.244,China,7,July,23,2025
